timestamp,prod_id,station_id,sensor,value,station_id,prodid,part_id
34:34.3,ACME123,234,A,1.43682721,234,ACME123,9b1b63cf-88ff-4e93-8250-445b5623b15b
34:38.4,ACME123,234,T_max,45.23515408,234,ACME123,9b1b63cf-88ff-4e93-8250-445b5623b15b
34:30.3,ACME123,235,tol,-1.118029137,235,ACME123,9b1b63cf-88ff-4e93-8250-445b5623b15b
34:30.6,ACME123,235,Rückführkrft ballist.,20.98482858,235,ACME123,9b1b63cf-88ff-4e93-8250-445b5623b15b
34:32.0,ACME123,235,r_nul,4,235,ACME123,9b1b63cf-88ff-4e93-8250-445b5623b15b
34:32.8,ACME123,235,STATUS,OK,235,ACME123,9b1b63cf-88ff-4e93-8250-445b5623b15b
34:41.2,ACME123,234,A,0.287166402,234,ACME123,e5b775f3-4735-499a-b04b-900f51d435f8
34:42.3,ACME123,234,T_max,56.24893976,234,ACME123,e5b775f3-4735-499a-b04b-900f51d435f8
34:46.0,ACME123,234,C,2,234,ACME123,e5b775f3-4735-499a-b04b-900f51d435f8
34:47.0,ACME123,234,STATUS,OK,234,ACME123,e5b775f3-4735-499a-b04b-900f51d435f8
34:42.4,ACME123,235,tol,-0.107080888,235,ACME123,e5b775f3-4735-499a-b04b-900f51d435f8
34:42.8,ACME123,235,Rückführkrft ballist.,18.8831421,235,ACME123,e5b775f3-4735-499a-b04b-900f51d435f8
34:42.9,ACME123,235,r_nul,7,235,ACME123,e5b775f3-4735-499a-b04b-900f51d435f8
34:42.9,ACME123,235,STATUS,OK,235,ACME123,e5b775f3-4735-499a-b04b-900f51d435f8
34:50.5,ACME123,234,A,1.281661602,234,ACME123,143d4dae-a263-4a89-8c15-25aef96755f5
34:55.9,ACME123,234,T_max,30.18145558,234,ACME123,143d4dae-a263-4a89-8c15-25aef96755f5
34:57.8,ACME123,234,C,0,234,ACME123,143d4dae-a263-4a89-8c15-25aef96755f5
34:54.0,ACME123,235,tol,-0.401043737,235,ACME123,143d4dae-a263-4a89-8c15-25aef96755f5
34:54.1,ACME123,235,Rückführkrft ballist.,19.18461923,235,ACME123,143d4dae-a263-4a89-8c15-25aef96755f5
34:57.5,ACME123,235,r_nul,0,235,ACME123,143d4dae-a263-4a89-8c15-25aef96755f5
35:08.5,ACME123,234,A,0.284612221,234,ACME123,732c8164-b61f-4d32-a3e6-1c8bd21b91e2
35:01.3,ACME123,235,tol,-0.852424676,235,ACME123,732c8164-b61f-4d32-a3e6-1c8bd21b91e2
35:02.0,ACME123,235,Rückführkrft ballist.,16.09062315,235,ACME123,732c8164-b61f-4d32-a3e6-1c8bd21b91e2
35:06.1,ACME123,235,r_nul,5,235,ACME123,732c8164-b61f-4d32-a3e6-1c8bd21b91e2
35:09.6,ACME123,234,A,-1.598435496,234,ACME123,9ccdee87-0e31-4ded-8e29-e9deb512c327
35:11.0,ACME123,234,T_max,24.25548333,234,ACME123,9ccdee87-0e31-4ded-8e29-e9deb512c327
35:11.1,ACME123,234,C,4,234,ACME123,9ccdee87-0e31-4ded-8e29-e9deb512c327
35:12.5,ACME123,234,STATUS,OK,234,ACME123,9ccdee87-0e31-4ded-8e29-e9deb512c327
35:09.6,ACME123,235,tol,0.163926141,235,ACME123,9ccdee87-0e31-4ded-8e29-e9deb512c327
35:10.0,ACME123,235,Rückführkrft ballist.,20.46492434,235,ACME123,9ccdee87-0e31-4ded-8e29-e9deb512c327
35:10.4,ACME123,235,r_nul,3,235,ACME123,9ccdee87-0e31-4ded-8e29-e9deb512c327
35:12.5,ACME123,235,STATUS,OK,235,ACME123,9ccdee87-0e31-4ded-8e29-e9deb512c327
35:19.9,ACME123,234,A,0.632901487,234,ACME123,90c8d136-73dd-4e75-ba89-31610110535f
35:20.2,ACME123,234,T_max,37.61270246,234,ACME123,90c8d136-73dd-4e75-ba89-31610110535f
35:21.3,ACME123,234,C,1,234,ACME123,90c8d136-73dd-4e75-ba89-31610110535f
35:23.0,ACME123,234,STATUS,OK,234,ACME123,90c8d136-73dd-4e75-ba89-31610110535f
35:19.5,ACME123,235,tol,-1.251512621,235,ACME123,90c8d136-73dd-4e75-ba89-31610110535f
35:20.0,ACME123,235,Rückführkrft ballist.,21.7454436,235,ACME123,90c8d136-73dd-4e75-ba89-31610110535f
35:20.6,ACME123,235,r_nul,1,235,ACME123,90c8d136-73dd-4e75-ba89-31610110535f
35:25.7,ACME123,235,STATUS,OK,235,ACME123,90c8d136-73dd-4e75-ba89-31610110535f
35:30.8,ACME123,234,A,2.353958775,234,ACME123,4653f765-c302-45cd-bf9b-473a9d41131a
35:31.0,ACME123,234,T_max,44.77795713,234,ACME123,4653f765-c302-45cd-bf9b-473a9d41131a
35:33.1,ACME123,234,C,1,234,ACME123,4653f765-c302-45cd-bf9b-473a9d41131a
35:34.0,ACME123,234,STATUS,OK,234,ACME123,4653f765-c302-45cd-bf9b-473a9d41131a
35:29.6,ACME123,235,tol,1.040800588,235,ACME123,4653f765-c302-45cd-bf9b-473a9d41131a
35:29.9,ACME123,235,Rückführkrft ballist.,17.50868217,235,ACME123,4653f765-c302-45cd-bf9b-473a9d41131a
35:30.6,ACME123,235,r_nul,2,235,ACME123,4653f765-c302-45cd-bf9b-473a9d41131a
35:30.8,ACME123,235,STATUS,OK,235,ACME123,4653f765-c302-45cd-bf9b-473a9d41131a
35:39.0,ACME123,234,A,-0.093016791,234,ACME123,fcc2802d-e4db-45c4-b37c-afe8e3b158cd
35:41.1,ACME123,234,T_max,54.70231739,234,ACME123,fcc2802d-e4db-45c4-b37c-afe8e3b158cd
35:43.6,ACME123,234,C,2,234,ACME123,fcc2802d-e4db-45c4-b37c-afe8e3b158cd
35:44.2,ACME123,234,STATUS,OK,234,ACME123,fcc2802d-e4db-45c4-b37c-afe8e3b158cd
35:39.4,ACME123,235,tol,0.025116891,235,ACME123,fcc2802d-e4db-45c4-b37c-afe8e3b158cd
35:40.9,ACME123,235,Rückführkrft ballist.,20.89993445,235,ACME123,fcc2802d-e4db-45c4-b37c-afe8e3b158cd
35:41.2,ACME123,235,r_nul,2,235,ACME123,fcc2802d-e4db-45c4-b37c-afe8e3b158cd
35:46.0,ACME123,235,STATUS,OK,235,ACME123,fcc2802d-e4db-45c4-b37c-afe8e3b158cd
35:51.0,ACME123,234,A,1.143643497,234,ACME123,9fdad051-871f-438e-8e30-427d03e90ea6
35:51.1,ACME123,234,T_max,48.75861566,234,ACME123,9fdad051-871f-438e-8e30-427d03e90ea6
35:51.5,ACME123,234,C,2,234,ACME123,9fdad051-871f-438e-8e30-427d03e90ea6
35:52.8,ACME123,234,STATUS,OK,234,ACME123,9fdad051-871f-438e-8e30-427d03e90ea6
35:54.3,ACME123,235,tol,0.852844827,235,ACME123,9fdad051-871f-438e-8e30-427d03e90ea6
35:54.7,ACME123,235,Rückführkrft ballist.,20.08988216,235,ACME123,9fdad051-871f-438e-8e30-427d03e90ea6
35:55.0,ACME123,235,r_nul,8,235,ACME123,9fdad051-871f-438e-8e30-427d03e90ea6
35:59.6,ACME123,234,A,0.138702155,234,ACME123,d477c8e1-9d97-4bd2-96cc-7363ae06f9fc
36:00.6,ACME123,234,T_max,49.41793665,234,ACME123,d477c8e1-9d97-4bd2-96cc-7363ae06f9fc
36:00.9,ACME123,234,C,3,234,ACME123,d477c8e1-9d97-4bd2-96cc-7363ae06f9fc
36:04.5,ACME123,234,STATUS,NOT_OK,234,ACME123,d477c8e1-9d97-4bd2-96cc-7363ae06f9fc
35:59.9,ACME123,235,tol,1.581180727,235,ACME123,d477c8e1-9d97-4bd2-96cc-7363ae06f9fc
36:02.6,ACME123,235,Rückführkrft ballist.,20.97416179,235,ACME123,d477c8e1-9d97-4bd2-96cc-7363ae06f9fc
36:02.6,ACME123,235,r_nul,3,235,ACME123,d477c8e1-9d97-4bd2-96cc-7363ae06f9fc
36:04.4,ACME123,235,STATUS,OK,235,ACME123,d477c8e1-9d97-4bd2-96cc-7363ae06f9fc
36:09.5,ACME123,234,A,1.12945484,234,ACME123,03c93e12-9d25-4acf-90e9-bb818172c71a
36:11.0,ACME123,234,T_max,42.9596861,234,ACME123,03c93e12-9d25-4acf-90e9-bb818172c71a
36:11.5,ACME123,234,C,2,234,ACME123,03c93e12-9d25-4acf-90e9-bb818172c71a
36:13.6,ACME123,234,STATUS,OK,234,ACME123,03c93e12-9d25-4acf-90e9-bb818172c71a
36:09.2,ACME123,235,tol,0.963168768,235,ACME123,03c93e12-9d25-4acf-90e9-bb818172c71a
36:10.7,ACME123,235,Rückführkrft ballist.,19.82804142,235,ACME123,03c93e12-9d25-4acf-90e9-bb818172c71a
36:12.4,ACME123,235,r_nul,0,235,ACME123,03c93e12-9d25-4acf-90e9-bb818172c71a
36:13.4,ACME123,235,STATUS,OK,235,ACME123,03c93e12-9d25-4acf-90e9-bb818172c71a
36:19.1,ACME123,234,A,-1.270830306,234,ACME123,6883a250-110d-4611-8775-d4532ce0e846
36:19.2,ACME123,234,T_max,53.75090651,234,ACME123,6883a250-110d-4611-8775-d4532ce0e846
36:25.3,ACME123,234,C,3,234,ACME123,6883a250-110d-4611-8775-d4532ce0e846
36:29.6,ACME123,234,A,0.379178495,234,ACME123,aff9ebd8-6e98-4518-8300-12a45fe074c3
36:34.4,ACME123,234,T_max,38.57369719,234,ACME123,aff9ebd8-6e98-4518-8300-12a45fe074c3
36:35.0,ACME123,234,C,2,234,ACME123,aff9ebd8-6e98-4518-8300-12a45fe074c3
36:35.3,ACME123,235,tol,2.263683685,235,ACME123,aff9ebd8-6e98-4518-8300-12a45fe074c3
36:37.3,ACME123,235,Rückführkrft ballist.,19.46058837,235,ACME123,aff9ebd8-6e98-4518-8300-12a45fe074c3
36:38.5,ACME123,235,r_nul,3,235,ACME123,aff9ebd8-6e98-4518-8300-12a45fe074c3
36:40.5,ACME123,234,A,0.455074288,234,ACME123,b0ebc833-f452-4158-880f-259cc50a9ba5
36:41.0,ACME123,234,T_max,46.594338,234,ACME123,b0ebc833-f452-4158-880f-259cc50a9ba5
36:41.8,ACME123,234,C,0,234,ACME123,b0ebc833-f452-4158-880f-259cc50a9ba5
36:42.2,ACME123,234,STATUS,OK,234,ACME123,b0ebc833-f452-4158-880f-259cc50a9ba5
36:44.5,ACME123,235,tol,1.103271477,235,ACME123,b0ebc833-f452-4158-880f-259cc50a9ba5
36:48.7,ACME123,235,Rückführkrft ballist.,15.34238175,235,ACME123,b0ebc833-f452-4158-880f-259cc50a9ba5
36:51.8,ACME123,234,A,-0.344078737,234,ACME123,09ca1f43-c426-4b6c-b977-cc357ad78b54
36:53.0,ACME123,234,T_max,38.29165437,234,ACME123,09ca1f43-c426-4b6c-b977-cc357ad78b54
36:53.5,ACME123,234,C,3,234,ACME123,09ca1f43-c426-4b6c-b977-cc357ad78b54
36:54.9,ACME123,234,STATUS,OK,234,ACME123,09ca1f43-c426-4b6c-b977-cc357ad78b54
36:49.6,ACME123,235,tol,-0.19581901,235,ACME123,09ca1f43-c426-4b6c-b977-cc357ad78b54
36:49.7,ACME123,235,Rückführkrft ballist.,18.86411822,235,ACME123,09ca1f43-c426-4b6c-b977-cc357ad78b54
36:50.8,ACME123,235,r_nul,7,235,ACME123,09ca1f43-c426-4b6c-b977-cc357ad78b54
36:57.5,ACME123,235,STATUS,OK,235,ACME123,09ca1f43-c426-4b6c-b977-cc357ad78b54
37:00.0,ACME123,234,A,-0.156509371,234,ACME123,c2a4f0ce-fdc9-4795-8277-dbc0c1b74c8d
37:01.7,ACME123,234,T_max,81.28270455,234,ACME123,c2a4f0ce-fdc9-4795-8277-dbc0c1b74c8d
37:06.6,ACME123,234,C,2,234,ACME123,c2a4f0ce-fdc9-4795-8277-dbc0c1b74c8d
37:07.7,ACME123,234,STATUS,OK,234,ACME123,c2a4f0ce-fdc9-4795-8277-dbc0c1b74c8d
36:59.2,ACME123,235,tol,1.031746511,235,ACME123,c2a4f0ce-fdc9-4795-8277-dbc0c1b74c8d
36:59.5,ACME123,235,Rückführkrft ballist.,20.67506861,235,ACME123,c2a4f0ce-fdc9-4795-8277-dbc0c1b74c8d
37:01.4,ACME123,235,r_nul,4,235,ACME123,c2a4f0ce-fdc9-4795-8277-dbc0c1b74c8d
37:06.0,ACME123,235,STATUS,OK,235,ACME123,c2a4f0ce-fdc9-4795-8277-dbc0c1b74c8d
37:09.7,ACME123,234,A,0.818866399,234,ACME123,2ad2a45a-92e3-4aec-a5ec-141d83a664d0
37:11.4,ACME123,234,T_max,50.57327903,234,ACME123,2ad2a45a-92e3-4aec-a5ec-141d83a664d0
37:13.5,ACME123,234,C,0,234,ACME123,2ad2a45a-92e3-4aec-a5ec-141d83a664d0
37:15.0,ACME123,234,STATUS,NOT_OK,234,ACME123,2ad2a45a-92e3-4aec-a5ec-141d83a664d0
37:09.5,ACME123,235,tol,-0.335858445,235,ACME123,2ad2a45a-92e3-4aec-a5ec-141d83a664d0
37:09.8,ACME123,235,Rückführkrft ballist.,20.98934017,235,ACME123,2ad2a45a-92e3-4aec-a5ec-141d83a664d0
37:11.1,ACME123,235,r_nul,8,235,ACME123,2ad2a45a-92e3-4aec-a5ec-141d83a664d0
37:11.9,ACME123,235,STATUS,OK,235,ACME123,2ad2a45a-92e3-4aec-a5ec-141d83a664d0
37:20.2,ACME123,234,A,0.371923437,234,ACME123,bbf95427-e8ca-4991-9a61-0a0039b2a42c
37:22.6,ACME123,234,T_max,55.8148762,234,ACME123,bbf95427-e8ca-4991-9a61-0a0039b2a42c
37:26.4,ACME123,234,C,3,234,ACME123,bbf95427-e8ca-4991-9a61-0a0039b2a42c
37:26.5,ACME123,234,STATUS,OK,234,ACME123,bbf95427-e8ca-4991-9a61-0a0039b2a42c
37:19.6,ACME123,235,tol,0.42668857,235,ACME123,bbf95427-e8ca-4991-9a61-0a0039b2a42c
37:19.9,ACME123,235,Rückführkrft ballist.,19.62759491,235,ACME123,bbf95427-e8ca-4991-9a61-0a0039b2a42c
37:21.2,ACME123,235,r_nul,6,235,ACME123,bbf95427-e8ca-4991-9a61-0a0039b2a42c
37:23.2,ACME123,235,STATUS,OK,235,ACME123,bbf95427-e8ca-4991-9a61-0a0039b2a42c
37:35.1,ACME123,234,A,0.972860763,234,ACME123,1bf67996-3223-40c2-8364-8ab46221803e
37:29.9,ACME123,235,tol,1.069523067,235,ACME123,1bf67996-3223-40c2-8364-8ab46221803e
37:32.5,ACME123,235,Rückführkrft ballist.,16.35704843,235,ACME123,1bf67996-3223-40c2-8364-8ab46221803e
37:34.3,ACME123,235,r_nul,4,235,ACME123,1bf67996-3223-40c2-8364-8ab46221803e
37:36.9,ACME123,235,STATUS,OK,235,ACME123,1bf67996-3223-40c2-8364-8ab46221803e
37:43.6,ACME123,234,A,1.241407192,234,ACME123,07c1f55e-9b6b-45d0-a206-da5fa73235c4
37:46.2,ACME123,234,T_max,47.44892123,234,ACME123,07c1f55e-9b6b-45d0-a206-da5fa73235c4
37:47.6,ACME123,234,C,1,234,ACME123,07c1f55e-9b6b-45d0-a206-da5fa73235c4
37:42.8,ACME123,235,tol,1.613385848,235,ACME123,07c1f55e-9b6b-45d0-a206-da5fa73235c4
37:45.4,ACME123,235,Rückführkrft ballist.,21.53393724,235,ACME123,07c1f55e-9b6b-45d0-a206-da5fa73235c4
37:46.9,ACME123,235,r_nul,1,235,ACME123,07c1f55e-9b6b-45d0-a206-da5fa73235c4
37:48.1,ACME123,235,STATUS,OK,235,ACME123,07c1f55e-9b6b-45d0-a206-da5fa73235c4
37:52.2,ACME123,234,A,-0.537358009,234,ACME123,b8f6b8ba-5e12-4d5b-b24d-830d72b328c0
37:55.2,ACME123,234,T_max,52.85423985,234,ACME123,b8f6b8ba-5e12-4d5b-b24d-830d72b328c0
37:55.4,ACME123,234,C,1,234,ACME123,b8f6b8ba-5e12-4d5b-b24d-830d72b328c0
37:56.6,ACME123,234,STATUS,OK,234,ACME123,b8f6b8ba-5e12-4d5b-b24d-830d72b328c0
37:52.0,ACME123,235,tol,1.752346917,235,ACME123,b8f6b8ba-5e12-4d5b-b24d-830d72b328c0
37:52.0,ACME123,235,Rückführkrft ballist.,17.28825376,235,ACME123,b8f6b8ba-5e12-4d5b-b24d-830d72b328c0
37:55.6,ACME123,235,r_nul,6,235,ACME123,b8f6b8ba-5e12-4d5b-b24d-830d72b328c0
37:56.3,ACME123,235,STATUS,OK,235,ACME123,b8f6b8ba-5e12-4d5b-b24d-830d72b328c0
38:00.4,ACME123,234,A,0.932221857,234,ACME123,c5b0e8c7-0840-4aef-9719-509a86cc381b
38:01.3,ACME123,234,T_max,57.81681007,234,ACME123,c5b0e8c7-0840-4aef-9719-509a86cc381b
38:06.8,ACME123,234,C,4,234,ACME123,c5b0e8c7-0840-4aef-9719-509a86cc381b
38:07.3,ACME123,234,STATUS,NOT_OK,234,ACME123,c5b0e8c7-0840-4aef-9719-509a86cc381b
37:59.5,ACME123,235,tol,0.55142016,235,ACME123,c5b0e8c7-0840-4aef-9719-509a86cc381b
38:00.8,ACME123,235,Rückführkrft ballist.,22.52369256,235,ACME123,c5b0e8c7-0840-4aef-9719-509a86cc381b
38:07.2,ACME123,235,r_nul,2,235,ACME123,c5b0e8c7-0840-4aef-9719-509a86cc381b
38:08.0,ACME123,235,STATUS,NOT_OK,235,ACME123,c5b0e8c7-0840-4aef-9719-509a86cc381b
38:10.8,ACME123,234,A,-1.92818707,234,ACME123,33c8914b-f5ac-4c17-a453-bb324c32f208
38:13.3,ACME123,234,T_max,49.77574259,234,ACME123,33c8914b-f5ac-4c17-a453-bb324c32f208
38:14.3,ACME123,234,C,3,234,ACME123,33c8914b-f5ac-4c17-a453-bb324c32f208
38:16.4,ACME123,234,STATUS,OK,234,ACME123,33c8914b-f5ac-4c17-a453-bb324c32f208
38:10.0,ACME123,235,tol,0.291304307,235,ACME123,33c8914b-f5ac-4c17-a453-bb324c32f208
38:11.3,ACME123,235,Rückführkrft ballist.,15.37305279,235,ACME123,33c8914b-f5ac-4c17-a453-bb324c32f208
38:11.9,ACME123,235,r_nul,0,235,ACME123,33c8914b-f5ac-4c17-a453-bb324c32f208
38:12.6,ACME123,235,STATUS,OK,235,ACME123,33c8914b-f5ac-4c17-a453-bb324c32f208
38:21.2,ACME123,234,A,0.298063691,234,ACME123,42eb84b4-0bef-472c-9a44-1e33275b1297
38:21.2,ACME123,234,T_max,62.28647524,234,ACME123,42eb84b4-0bef-472c-9a44-1e33275b1297
38:21.2,ACME123,234,C,1,234,ACME123,42eb84b4-0bef-472c-9a44-1e33275b1297
38:22.1,ACME123,234,STATUS,OK,234,ACME123,42eb84b4-0bef-472c-9a44-1e33275b1297
38:19.7,ACME123,235,tol,-0.125110565,235,ACME123,42eb84b4-0bef-472c-9a44-1e33275b1297
38:26.5,ACME123,235,Rückführkrft ballist.,19.897425,235,ACME123,42eb84b4-0bef-472c-9a44-1e33275b1297
38:32.1,ACME123,234,A,0.923389555,234,ACME123,8274fbc8-b99f-45ac-8426-591751b0897e
38:30.1,ACME123,235,tol,1.411654649,235,ACME123,8274fbc8-b99f-45ac-8426-591751b0897e
38:32.0,ACME123,235,Rückführkrft ballist.,22.29535858,235,ACME123,8274fbc8-b99f-45ac-8426-591751b0897e
38:35.0,ACME123,235,r_nul,4,235,ACME123,8274fbc8-b99f-45ac-8426-591751b0897e
38:35.0,ACME123,235,STATUS,OK,235,ACME123,8274fbc8-b99f-45ac-8426-591751b0897e
38:41.0,ACME123,234,A,2.004504297,234,ACME123,df0c0f0a-9689-4da1-a39a-a8eb5eb10984
38:42.0,ACME123,234,T_max,54.03933216,234,ACME123,df0c0f0a-9689-4da1-a39a-a8eb5eb10984
38:43.6,ACME123,234,C,3,234,ACME123,df0c0f0a-9689-4da1-a39a-a8eb5eb10984
38:45.4,ACME123,234,STATUS,OK,234,ACME123,df0c0f0a-9689-4da1-a39a-a8eb5eb10984
38:40.7,ACME123,235,tol,1.06551799,235,ACME123,df0c0f0a-9689-4da1-a39a-a8eb5eb10984
38:43.5,ACME123,235,Rückführkrft ballist.,20.99667297,235,ACME123,df0c0f0a-9689-4da1-a39a-a8eb5eb10984
38:43.5,ACME123,235,r_nul,3,235,ACME123,df0c0f0a-9689-4da1-a39a-a8eb5eb10984
38:44.3,ACME123,235,STATUS,OK,235,ACME123,df0c0f0a-9689-4da1-a39a-a8eb5eb10984
38:58.2,ACME123,234,A,1.162314084,234,ACME123,5075a7c9-2162-4830-a1c6-4595fc90ee1d
38:49.1,ACME123,235,tol,0.256030328,235,ACME123,5075a7c9-2162-4830-a1c6-4595fc90ee1d
38:54.4,ACME123,235,Rückführkrft ballist.,19.36319047,235,ACME123,5075a7c9-2162-4830-a1c6-4595fc90ee1d
38:56.1,ACME123,235,r_nul,5,235,ACME123,5075a7c9-2162-4830-a1c6-4595fc90ee1d
38:57.8,ACME123,235,STATUS,OK,235,ACME123,5075a7c9-2162-4830-a1c6-4595fc90ee1d
39:06.5,ACME123,234,A,1.023778206,234,ACME123,ef5e873c-3fe9-4784-8874-9767744d89ff
38:59.6,ACME123,235,tol,0.145808811,235,ACME123,ef5e873c-3fe9-4784-8874-9767744d89ff
39:02.0,ACME123,235,Rückführkrft ballist.,16.65238549,235,ACME123,ef5e873c-3fe9-4784-8874-9767744d89ff
39:03.8,ACME123,235,r_nul,3,235,ACME123,ef5e873c-3fe9-4784-8874-9767744d89ff
39:07.3,ACME123,235,STATUS,OK,235,ACME123,ef5e873c-3fe9-4784-8874-9767744d89ff
39:09.3,ACME123,234,A,0.102898363,234,ACME123,f5e1b15c-3f76-435d-a240-da43058c0494
39:13.0,ACME123,234,T_max,41.35065972,234,ACME123,f5e1b15c-3f76-435d-a240-da43058c0494
39:13.7,ACME123,234,C,0,234,ACME123,f5e1b15c-3f76-435d-a240-da43058c0494
39:14.3,ACME123,234,STATUS,OK,234,ACME123,f5e1b15c-3f76-435d-a240-da43058c0494
39:11.3,ACME123,235,tol,1.464656088,235,ACME123,f5e1b15c-3f76-435d-a240-da43058c0494
39:11.6,ACME123,235,Rückführkrft ballist.,19.99944778,235,ACME123,f5e1b15c-3f76-435d-a240-da43058c0494
39:19.0,ACME123,234,A,-1.132147067,234,ACME123,2e084c4b-6274-46b0-88de-aca9cc095856
39:20.9,ACME123,234,T_max,56.20560536,234,ACME123,2e084c4b-6274-46b0-88de-aca9cc095856
39:22.9,ACME123,234,C,0,234,ACME123,2e084c4b-6274-46b0-88de-aca9cc095856
39:23.2,ACME123,234,STATUS,NOT_OK,234,ACME123,2e084c4b-6274-46b0-88de-aca9cc095856
39:22.3,ACME123,235,tol,-0.616261535,235,ACME123,2e084c4b-6274-46b0-88de-aca9cc095856
39:24.3,ACME123,235,Rückführkrft ballist.,21.08280397,235,ACME123,2e084c4b-6274-46b0-88de-aca9cc095856
39:26.3,ACME123,235,r_nul,0,235,ACME123,2e084c4b-6274-46b0-88de-aca9cc095856
39:28.7,ACME123,235,STATUS,OK,235,ACME123,2e084c4b-6274-46b0-88de-aca9cc095856
39:30.6,ACME123,234,A,1.602347486,234,ACME123,1c9ae742-7d29-4878-8aa0-87bf6275387a
39:34.9,ACME123,234,T_max,42.71851904,234,ACME123,1c9ae742-7d29-4878-8aa0-87bf6275387a
39:36.4,ACME123,234,C,4,234,ACME123,1c9ae742-7d29-4878-8aa0-87bf6275387a
39:37.5,ACME123,234,STATUS,OK,234,ACME123,1c9ae742-7d29-4878-8aa0-87bf6275387a
39:29.2,ACME123,235,tol,-0.481395576,235,ACME123,1c9ae742-7d29-4878-8aa0-87bf6275387a
39:31.4,ACME123,235,Rückführkrft ballist.,18.10808288,235,ACME123,1c9ae742-7d29-4878-8aa0-87bf6275387a
39:35.2,ACME123,235,r_nul,3,235,ACME123,1c9ae742-7d29-4878-8aa0-87bf6275387a
39:35.6,ACME123,235,STATUS,OK,235,ACME123,1c9ae742-7d29-4878-8aa0-87bf6275387a
39:47.1,ACME123,234,A,-0.039932721,234,ACME123,76c6f25d-7270-4963-8b3c-e86bc1a4518f
39:39.3,ACME123,235,tol,1.102297965,235,ACME123,76c6f25d-7270-4963-8b3c-e86bc1a4518f
39:40.1,ACME123,235,Rückführkrft ballist.,21.09080267,235,ACME123,76c6f25d-7270-4963-8b3c-e86bc1a4518f
39:40.1,ACME123,235,r_nul,1,235,ACME123,76c6f25d-7270-4963-8b3c-e86bc1a4518f
39:40.8,ACME123,235,STATUS,NOT_OK,235,ACME123,76c6f25d-7270-4963-8b3c-e86bc1a4518f
39:49.2,ACME123,234,A,-0.413581891,234,ACME123,57679fc2-f928-4935-a40a-493d1bd253ae
39:50.5,ACME123,234,T_max,28.63357971,234,ACME123,57679fc2-f928-4935-a40a-493d1bd253ae
39:51.4,ACME123,234,C,2,234,ACME123,57679fc2-f928-4935-a40a-493d1bd253ae
39:53.4,ACME123,234,STATUS,NOT_OK,234,ACME123,57679fc2-f928-4935-a40a-493d1bd253ae
39:49.3,ACME123,235,tol,-0.368584257,235,ACME123,57679fc2-f928-4935-a40a-493d1bd253ae
39:50.1,ACME123,235,Rückführkrft ballist.,22.13544855,235,ACME123,57679fc2-f928-4935-a40a-493d1bd253ae
39:52.8,ACME123,235,r_nul,7,235,ACME123,57679fc2-f928-4935-a40a-493d1bd253ae
39:54.8,ACME123,235,STATUS,OK,235,ACME123,57679fc2-f928-4935-a40a-493d1bd253ae
40:02.3,ACME123,234,A,-1.58378514,234,ACME123,2624bda4-1faa-4727-9060-f96b0dbcad14
40:02.4,ACME123,234,T_max,74.46584937,234,ACME123,2624bda4-1faa-4727-9060-f96b0dbcad14
40:03.3,ACME123,234,C,3,234,ACME123,2624bda4-1faa-4727-9060-f96b0dbcad14
40:08.5,ACME123,234,STATUS,OK,234,ACME123,2624bda4-1faa-4727-9060-f96b0dbcad14
40:01.5,ACME123,235,tol,1.247211881,235,ACME123,2624bda4-1faa-4727-9060-f96b0dbcad14
40:03.6,ACME123,235,Rückführkrft ballist.,18.90727813,235,ACME123,2624bda4-1faa-4727-9060-f96b0dbcad14
40:03.6,ACME123,235,r_nul,5,235,ACME123,2624bda4-1faa-4727-9060-f96b0dbcad14
40:07.1,ACME123,235,STATUS,OK,235,ACME123,2624bda4-1faa-4727-9060-f96b0dbcad14
40:09.5,ACME123,234,A,0.803797408,234,ACME123,ed058728-d5fb-4928-b907-4da9c817f99f
40:11.2,ACME123,234,T_max,48.78889631,234,ACME123,ed058728-d5fb-4928-b907-4da9c817f99f
40:11.8,ACME123,234,C,0,234,ACME123,ed058728-d5fb-4928-b907-4da9c817f99f
40:12.0,ACME123,234,STATUS,OK,234,ACME123,ed058728-d5fb-4928-b907-4da9c817f99f
40:12.9,ACME123,235,tol,1.298470894,235,ACME123,ed058728-d5fb-4928-b907-4da9c817f99f
40:13.5,ACME123,235,Rückführkrft ballist.,20.7706962,235,ACME123,ed058728-d5fb-4928-b907-4da9c817f99f
40:15.5,ACME123,235,r_nul,9,235,ACME123,ed058728-d5fb-4928-b907-4da9c817f99f
40:16.4,ACME123,235,STATUS,OK,235,ACME123,ed058728-d5fb-4928-b907-4da9c817f99f
40:19.1,ACME123,234,A,1.101572737,234,ACME123,6a691b50-dc30-41ee-a9c6-3446c8297c0b
40:19.7,ACME123,234,T_max,68.26801307,234,ACME123,6a691b50-dc30-41ee-a9c6-3446c8297c0b
40:22.3,ACME123,234,C,4,234,ACME123,6a691b50-dc30-41ee-a9c6-3446c8297c0b
40:22.7,ACME123,234,STATUS,OK,234,ACME123,6a691b50-dc30-41ee-a9c6-3446c8297c0b
40:19.1,ACME123,235,tol,0.57728412,235,ACME123,6a691b50-dc30-41ee-a9c6-3446c8297c0b
40:20.5,ACME123,235,Rückführkrft ballist.,19.81411351,235,ACME123,6a691b50-dc30-41ee-a9c6-3446c8297c0b
